City_ID,City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Rain inches(last 3hrs),Snow inches(last 3hrs),Current Description
377,377,Umm Lajj,SA,2020-01-05 11:20:56,25.02,37.27,67.93,22,11,12.35,0.0,0.0,few clouds
378,378,Klaksvik,FO,2020-01-05 11:20:56,62.23,-6.59,46.4,87,50,6.93,0.0,0.0,scattered clouds
379,379,Zagora,BA,2020-01-05 11:20:56,42.81,18.2,48.2,36,20,29.97,0.0,0.0,few clouds
380,380,Houston,US,2020-01-05 11:19:37,29.76,-95.37,50.0,87,1,3.36,0.0,0.0,fog
381,381,Melfort,CA,2020-01-05 11:20:57,52.87,-104.61,23.0,73,1,19.46,0.0,0.0,clear sky
382,382,Hobyo,SO,2020-01-05 11:20:57,5.35,48.53,84.47,65,84,16.15,0.0,0.0,broken clouds
383,383,Port-Gentil,GA,2020-01-05 11:20:57,-0.72,8.78,87.8,74,40,5.82,0.0,0.0,scattered clouds
384,384,Vardo,US,2020-01-05 11:20:58,39.62,-77.74,37.0,55,90,29.97,0.0,0.0,overcast clouds
385,385,Tambacounda,SN,2020-01-05 11:20:58,13.77,-13.67,75.2,11,6,16.11,0.0,0.0,clear sky
386,386,Avera,US,2020-01-05 11:20:59,33.19,-82.53,37.99,74,1,8.05,0.0,0.0,clear sky
387,387,Varhaug,NO,2020-01-05 11:21:00,58.61,5.65,46.4,93,90,14.99,0.0,0.0,light intensity drizzle rain
388,388,Islamkot,PK,2020-01-05 11:21:00,24.7,70.18,73.69,35,0,7.05,0.0,0.0,clear sky
389,389,San Ramon De La Nueva Oran,AR,2020-01-05 11:21:00,-23.13,-64.33,78.01,77,86,1.16,0.0,0.0,overcast clouds
390,390,Chirongui,YT,2020-01-05 11:21:00,-12.93,45.15,87.8,70,20,12.75,0.0,0.0,few clouds
391,391,Sussex,CA,2020-01-05 11:21:01,45.72,-65.51,30.99,100,90,9.17,0.0,0.0,light snow
392,392,Akcakoca,TR,2020-01-05 11:21:01,41.09,31.12,44.44,56,100,2.37,0.0,0.0,overcast clouds
393,393,Mangalia,RO,2020-01-05 11:21:01,43.8,28.58,36.0,93,90,18.34,0.0,0.0,overcast clouds
394,394,Ranaghat,IN,2020-01-05 11:21:01,23.17,88.56,64.4,93,75,3.36,0.0,0.0,haze
395,395,Shingu,JP,2020-01-05 11:21:02,33.72,135.99,44.6,48,40,13.87,0.0,0.0,scattered clouds
396,396,Maltahohe,,2020-01-05 11:21:02,-24.83,16.98,92.3,13,20,6.67,0.0,0.0,few clouds
397,397,Medea,DZ,2020-01-05 11:21:03,36.27,2.77,57.2,62,20,3.36,0.0,0.0,few clouds
398,398,Luau,CD,2020-01-05 11:21:03,-10.7,22.23,78.62,65,100,4.7,0.0,0.0,overcast clouds
399,399,Pitsunda,GE,2020-01-05 11:21:03,43.16,40.34,50.0,66,90,4.47,0.0,0.0,overcast clouds
400,400,Antalaha,MG,2020-01-05 11:21:04,-14.9,50.28,83.12,76,95,17.92,0.0,6.5,moderate rain
401,401,Kolondieba,ML,2020-01-05 11:21:04,11.09,-6.89,83.12,9,0,6.6,0.0,0.0,clear sky
402,402,Jhawarian,PK,2020-01-05 11:21:04,32.36,72.63,55.83,51,100,5.03,0.0,0.0,overcast clouds
403,403,Ayr,AU,2020-01-05 11:21:04,-19.58,147.4,79.0,79,4,3.0,0.0,0.0,clear sky
404,404,Itarema,BR,2020-01-05 11:21:05,-2.92,-39.92,84.58,62,100,8.1,0.0,0.0,overcast clouds
405,405,Ouesso,CG,2020-01-05 11:21:05,1.61,16.05,100.87,13,99,0.72,0.0,0.0,overcast clouds
406,406,Evensk,RU,2020-01-05 11:21:05,61.92,159.24,1.54,43,35,4.23,0.0,0.0,scattered clouds
407,407,Zheshart,RU,2020-01-05 11:21:05,62.09,49.59,20.71,97,87,4.74,0.0,0.0,overcast clouds
408,408,Marsh Harbour,BS,2020-01-05 11:21:06,26.54,-77.06,69.39,70,81,28.19,0.0,0.0,broken clouds
409,409,Mahon,IE,2020-01-05 11:21:07,51.89,-8.4,50.0,93,75,13.87,0.0,0.0,light rain
410,410,Husavik,CA,2020-01-05 11:21:08,50.56,-96.99,26.01,90,100,10.0,0.81,0.0,light snow
411,411,Orlik,PL,2020-01-05 11:21:08,53.95,17.74,42.01,74,20,11.41,0.0,0.0,few clouds
412,412,Igbo Ora,NG,2020-01-05 11:21:08,7.43,3.28,95.97,13,72,4.74,0.0,0.0,broken clouds
413,413,Cedar City,US,2020-01-05 11:21:08,37.68,-113.06,28.4,68,1,6.93,0.0,0.0,clear sky
414,414,Erdenet,MN,2020-01-05 11:21:09,49.03,104.04,1.22,83,0,4.81,0.0,0.0,clear sky
415,415,La Orilla,MX,2020-01-05 11:21:09,18.0,-102.23,68.74,58,0,6.73,0.0,0.0,clear sky
416,416,Hasaki,JP,2020-01-05 11:21:09,35.73,140.83,39.2,51,20,5.82,0.0,0.0,few clouds
417,417,Sibolga,ID,2020-01-05 11:21:10,1.74,98.78,74.59,95,21,1.25,0.0,2.31,light rain
418,418,Comodoro Rivadavia,AR,2020-01-05 11:21:10,-45.87,-67.48,62.6,42,100,13.87,0.0,0.0,overcast clouds
419,419,Vao,EE,2020-01-05 11:21:10,59.1,26.19,29.19,73,97,6.46,0.0,0.0,overcast clouds
420,420,Grindavik,IS,2020-01-05 11:21:11,63.84,-22.43,37.4,64,75,31.09,0.0,0.0,shower rain
421,421,Cuamba,MZ,2020-01-05 11:21:11,-14.8,36.54,73.15,88,100,1.54,0.0,0.5,light rain
422,422,Beauceville,CA,2020-01-05 11:21:11,46.21,-70.77,26.01,92,100,6.53,0.5,0.0,light snow
423,423,Luganville,VU,2020-01-05 11:21:11,-15.51,167.18,73.94,96,41,3.27,0.0,0.5,light rain
424,424,Samarkand,UZ,2020-01-05 11:21:11,39.65,66.98,46.4,45,100,9.17,0.0,0.0,overcast clouds
425,425,Hornepayne,CA,2020-01-05 11:21:12,49.22,-84.78,4.06,95,93,4.18,0.0,0.0,overcast clouds
426,426,Herrin,US,2020-01-05 11:21:13,37.8,-89.03,28.4,92,1,4.7,0.0,0.0,clear sky
427,427,Ormara,PK,2020-01-05 11:21:14,25.21,64.64,73.09,73,99,5.32,0.0,0.25,light rain
428,428,Pangnirtung,CA,2020-01-05 11:21:14,66.15,-65.72,-41.87,97,100,8.46,0.0,0.0,overcast clouds
429,429,Abha,SA,2020-01-05 11:21:14,18.22,42.5,68.0,59,40,14.99,0.0,0.0,scattered clouds
430,430,Pacific Grove,US,2020-01-05 11:21:14,36.62,-121.92,52.0,87,75,4.7,0.0,0.0,broken clouds
431,431,Lorengau,PG,2020-01-05 11:21:15,-2.02,147.27,83.7,76,85,12.55,0.0,2.25,light rain
432,432,Lappeenranta,FI,2020-01-05 11:21:15,61.06,28.19,25.0,58,41,9.17,0.0,0.0,scattered clouds
433,433,Marsa Matruh,EG,2020-01-05 11:21:15,31.35,27.25,60.8,70,45,21.27,0.0,0.19,light rain
434,434,Bandarbeyla,SO,2020-01-05 11:21:15,9.49,50.81,78.44,77,0,11.41,0.0,0.0,clear sky
435,435,Tabas,IR,2020-01-05 11:21:16,33.6,56.92,60.8,48,2,2.24,0.0,0.0,clear sky
436,436,Nicoya,CR,2020-01-05 11:21:16,10.15,-85.45,72.0,9,4,6.89,0.0,0.0,clear sky
437,437,Hyeres,FR,2020-01-05 11:21:16,43.12,6.14,64.0,54,0,11.18,0.0,0.0,clear sky
438,438,Port Hardy,CA,2020-01-05 11:21:17,50.7,-127.42,41.0,86,90,18.34,0.0,0.0,light intensity shower rain
439,439,Porto Walter,BR,2020-01-05 11:21:17,-8.27,-72.74,75.76,82,81,2.33,0.0,0.0,broken clouds
440,440,La Libertad,PE,2020-01-05 11:21:17,-16.38,-71.56,51.8,87,75,5.82,0.0,0.0,broken clouds
441,441,Soubre,CI,2020-01-05 11:21:17,5.79,-6.61,92.82,11,0,3.69,0.0,0.0,clear sky
442,442,Churapcha,RU,2020-01-05 11:21:17,62.0,132.43,-8.99,98,99,5.5,0.13,0.0,light snow
443,443,Rawson,AR,2020-01-05 11:18:55,-43.3,-65.11,61.61,77,100,0.56,0.0,0.0,overcast clouds
444,444,Akrata,GR,2020-01-05 11:21:18,38.15,22.32,55.99,40,99,3.0,0.0,5.75,moderate rain
445,445,Biak,ID,2020-01-05 11:21:18,-0.91,122.88,80.64,78,100,10.25,0.0,0.0,overcast clouds
446,446,Maroantsetra,MG,2020-01-05 11:21:18,-15.43,49.74,76.82,91,75,3.42,0.0,5.06,moderate rain
447,447,Mopti,ML,2020-01-05 11:21:19,14.49,-4.19,80.1,10,16,13.65,0.0,0.0,few clouds
448,448,Palakkad,IN,2020-01-05 11:21:19,10.77,76.65,89.6,43,40,6.93,0.0,0.0,scattered clouds
449,449,Burglengenfeld,DE,2020-01-05 11:21:19,49.21,12.04,39.99,74,90,3.36,0.0,0.0,overcast clouds
450,450,Maloh,PH,2020-01-05 11:21:19,9.06,122.99,80.62,77,0,14.94,0.0,0.0,clear sky
451,451,Kiunga,PG,2020-01-05 11:21:20,-6.12,141.3,75.7,98,97,1.61,0.0,10.19,moderate rain
452,452,Sao Joao Da Barra,BR,2020-01-05 11:21:20,-21.64,-41.05,82.4,78,75,9.17,0.0,0.0,broken clouds
453,453,Krk,HR,2020-01-05 11:21:20,45.03,14.57,48.0,45,20,14.99,0.0,0.0,few clouds
454,454,Beloha,MG,2020-01-05 11:21:21,-25.17,45.06,92.79,40,0,20.07,0.0,0.0,clear sky
455,455,Kabinda,CD,2020-01-05 11:21:21,-6.14,24.49,78.73,76,100,3.33,0.0,6.13,moderate rain
456,456,Mazatlan,MX,2020-01-05 11:19:53,23.22,-106.42,60.01,100,20,4.7,0.0,0.0,few clouds
457,457,San Jose,HN,2020-01-05 11:21:21,14.25,-87.96,60.22,85,29,8.25,0.0,0.0,scattered clouds
458,458,Kang,BW,2020-01-05 11:21:22,-23.67,22.79,91.89,26,52,4.7,0.0,0.0,broken clouds
459,459,The Valley,AI,2020-01-05 11:20:04,18.22,-63.06,78.01,69,40,9.17,0.0,0.0,scattered clouds
460,460,Saint-Joseph,FR,2020-01-05 11:21:22,43.56,6.97,60.01,62,0,10.85,0.0,0.0,clear sky
461,461,Marzuq,YE,2020-01-05 11:21:22,14.4,46.47,85.98,22,0,12.08,0.0,0.0,clear sky
462,462,Victor Harbor,AU,2020-01-05 11:21:23,-35.55,138.62,63.0,51,100,8.05,0.0,0.0,overcast clouds
463,463,Moyale,ET,2020-01-05 11:21:23,3.52,39.05,84.33,39,48,4.9,0.0,0.0,scattered clouds
464,464,Sola,TZ,2020-01-05 11:21:23,-3.17,33.8,82.4,42,31,8.37,0.0,0.0,scattered clouds
465,465,Sayyan,YE,2020-01-05 11:21:24,15.17,44.32,73.08,27,0,14.18,0.0,0.0,clear sky
466,466,Harper,US,2020-01-05 11:21:24,30.3,-99.24,48.0,45,1,9.17,0.0,0.0,clear sky
467,467,Big Rapids,US,2020-01-05 11:19:03,43.7,-85.48,30.99,85,40,6.89,0.0,0.0,scattered clouds
468,468,Nelson Bay,AU,2020-01-05 11:21:25,-32.72,152.14,71.01,77,90,17.22,0.0,0.0,overcast clouds
469,469,Bressanone,IT,2020-01-05 11:21:25,46.72,11.66,53.6,22,0,3.36,0.0,0.0,clear sky
470,470,Alice Springs,AU,2020-01-05 11:21:25,-23.7,133.88,75.2,50,88,16.11,0.0,0.0,overcast clouds
471,471,Namatanai,PG,2020-01-05 11:21:25,-3.66,152.44,84.65,73,100,10.07,0.0,2.0,light rain
472,472,Kirakira,SB,2020-01-05 11:21:26,-10.46,161.92,78.55,89,91,8.7,0.0,0.44,light rain
473,473,Tottori,JP,2020-01-05 11:21:26,35.5,134.23,48.2,57,40,13.87,0.0,0.0,scattered clouds
474,474,Huron,US,2020-01-05 11:21:26,44.36,-98.21,41.0,64,1,33.33,0.0,0.0,clear sky
475,475,Los Zacatones,MX,2020-01-05 11:21:26,22.95,-102.05,32.0,53,5,5.21,0.0,0.0,clear sky
476,476,Ust-Nera,RU,2020-01-05 11:21:27,64.57,143.24,-21.06,100,5,0.69,0.0,0.0,clear sky
477,477,Talcahuano,CL,2020-01-05 11:21:27,-36.72,-73.12,55.4,71,1,8.05,0.0,0.0,clear sky
478,478,Contamana,PE,2020-01-05 11:21:27,-7.35,-75.01,77.74,75,34,3.85,0.0,0.0,scattered clouds
479,479,Payo,ID,2020-01-05 11:21:27,-3.75,103.64,71.04,96,54,0.92,0.0,2.31,light rain
480,480,Montepuez,MZ,2020-01-05 11:21:27,-13.13,39.0,83.86,74,51,5.99,0.0,1.38,light rain
481,481,Petropavlovsk-Kamchatskiy,RU,2020-01-05 11:21:28,53.05,158.65,32.0,75,20,8.95,0.0,0.0,few clouds
482,482,Arden,DK,2020-01-05 11:21:28,56.77,9.86,43.0,100,75,9.17,0.0,0.0,light intensity drizzle
483,483,Kauhajoki,FI,2020-01-05 11:21:28,62.43,22.18,25.0,68,83,4.7,0.0,0.0,broken clouds
484,484,Vanimo,PG,2020-01-05 11:21:28,-2.67,141.3,83.93,80,100,17.31,0.0,0.0,overcast clouds
485,485,Lomovka,RU,2020-01-05 11:21:29,53.92,58.37,26.6,73,40,8.95,0.0,0.0,scattered clouds
486,486,Krutinka,RU,2020-01-05 11:21:29,56.01,71.51,11.73,94,97,10.47,0.0,0.0,overcast clouds
487,487,Maningrida,AU,2020-01-05 11:21:29,-12.05,134.23,82.83,74,100,5.08,0.0,0.0,overcast clouds
488,488,Pokosnoye,RU,2020-01-05 11:21:29,55.53,101.05,11.14,96,34,6.35,0.0,0.0,scattered clouds
489,489,Liverpool,GB,2020-01-05 11:19:42,53.41,-2.98,51.01,93,75,4.7,0.0,0.0,broken clouds
490,490,Liberal,US,2020-01-05 11:21:30,37.04,-100.92,44.01,64,1,13.87,0.0,0.0,clear sky
491,491,Ossora,RU,2020-01-05 11:21:30,59.24,163.07,11.01,94,56,3.56,0.0,0.0,broken clouds
492,492,Yunyang,CN,2020-01-05 11:21:30,32.84,110.81,42.01,69,100,5.01,0.0,1.0,light rain
493,493,Aasiaat,GL,2020-01-05 11:21:30,68.71,-52.87,10.0,91,100,13.51,0.13,0.0,light snow
494,494,Manali,IN,2020-01-05 11:21:31,32.25,77.19,30.56,54,97,1.95,0.0,0.0,overcast clouds
495,495,Kenai,US,2020-01-05 11:21:31,60.55,-151.26,-4.0,75,1,4.7,0.0,0.0,clear sky
496,496,Betare Oya,CM,2020-01-05 11:21:31,5.6,14.08,100.85,14,13,3.78,0.0,0.0,few clouds
497,497,Vila Velha,BR,2020-01-05 11:21:31,-3.71,-38.6,86.0,70,40,6.93,0.0,0.0,scattered clouds
498,498,Houma,CN,2020-01-05 11:21:32,35.63,111.36,34.77,98,100,4.63,0.0,1.81,light rain
499,499,Galesong,ID,2020-01-05 11:21:32,-5.32,119.37,75.2,100,20,3.36,0.0,0.0,few clouds
500,500,Bagh,PK,2020-01-05 11:21:32,33.98,73.78,30.52,58,100,3.09,0.0,0.0,overcast clouds
501,501,Svarstad,NO,2020-01-05 11:21:32,59.4,9.97,33.8,100,75,12.75,0.0,0.0,broken clouds
502,502,Kloulklubed,PW,2020-01-05 11:21:33,7.04,134.26,81.59,83,100,21.52,0.0,2.44,light rain
503,503,Nakatsugawa,JP,2020-01-05 11:21:33,35.49,137.5,41.0,59,0,3.38,0.0,0.0,clear sky
504,504,Marica,BR,2020-01-05 11:21:33,-22.92,-42.82,80.6,88,20,10.29,0.0,0.0,mist
505,505,Fort Nelson,CA,2020-01-05 11:21:33,58.81,-122.69,-20.2,75,75,3.36,0.0,0.0,broken clouds
506,506,Hollola,FI,2020-01-05 11:21:34,60.99,25.5,30.0,79,47,5.01,0.0,0.0,scattered clouds
507,507,San Policarpo,PH,2020-01-05 11:21:34,12.18,125.51,79.86,84,24,22.88,0.0,3.38,moderate rain
508,508,Puerto Narino,CO,2020-01-05 11:21:34,-3.77,-70.38,75.2,100,40,6.93,0.0,0.0,scattered clouds
509,509,Maragogi,BR,2020-01-05 11:19:03,-9.01,-35.22,80.04,73,96,8.93,0.0,0.0,overcast clouds
510,510,Danville,US,2020-01-05 11:21:35,37.82,-122.0,50.0,87,1,3.36,0.0,0.0,clear sky
511,511,Caala,AO,2020-01-05 11:21:35,-12.85,15.56,71.6,78,75,3.89,0.0,0.0,broken clouds
512,512,Tselinnoye,UA,2020-01-05 11:21:35,45.9,34.18,41.67,75,100,4.76,0.0,0.0,overcast clouds
513,513,Qaqortoq,GL,2020-01-05 11:21:36,60.72,-46.03,24.8,68,62,5.82,0.0,0.0,broken clouds
514,514,Erbaa,TR,2020-01-05 11:21:36,40.67,36.56,55.4,35,26,2.24,0.0,0.0,scattered clouds
515,515,Ambon,FR,2020-01-05 11:21:36,47.55,-2.56,46.0,87,90,2.24,0.0,0.0,mist
516,516,Mogadouro,PT,2020-01-05 11:21:36,41.34,-6.71,46.56,60,0,5.44,0.0,0.0,clear sky
517,517,Pundaguitan,PH,2020-01-05 11:21:37,6.37,126.17,81.3,74,0,3.87,0.0,0.0,clear sky
518,518,Ojinaga,US,2020-01-05 11:21:37,29.56,-104.41,37.4,64,1,4.7,0.0,0.0,clear sky
519,519,Nioro,GM,2020-01-05 11:21:37,13.79,-15.05,83.28,7,0,14.76,0.0,0.0,clear sky
520,520,Halifax,CA,2020-01-05 11:21:28,44.65,-63.58,35.01,95,90,12.75,0.0,0.0,light snow
521,521,Yanam,IN,2020-01-05 11:21:38,16.73,82.22,80.6,74,40,11.41,0.0,0.0,scattered clouds
522,522,Maumere,ID,2020-01-05 11:21:38,-8.63,122.22,78.53,87,100,13.13,0.0,1.0,light rain
523,523,Ampanihy,MG,2020-01-05 11:21:38,-24.69,44.75,97.7,21,0,4.85,0.0,0.0,clear sky
524,524,Leeuwarden,NL,2020-01-05 11:21:38,53.2,5.79,46.4,100,90,10.29,0.0,0.0,mist
525,525,Ranong,TH,2020-01-05 11:21:39,9.96,98.62,87.8,55,20,9.17,0.0,0.0,few clouds
526,526,Mehran,IR,2020-01-05 11:21:39,33.12,46.17,46.4,49,75,4.7,0.0,0.0,broken clouds
527,527,Egvekinot,RU,2020-01-05 11:21:39,66.32,-179.17,-13.11,74,0,12.33,0.0,0.0,clear sky
528,528,Xuddur,SO,2020-01-05 11:21:39,4.12,43.89,92.34,31,0,8.52,0.0,0.0,clear sky
529,529,Horsham,AU,2020-01-05 11:21:40,-36.71,142.2,61.43,37,100,12.82,0.0,0.0,overcast clouds
530,530,Ikom,NG,2020-01-05 11:21:40,5.96,8.72,98.31,20,16,3.29,0.0,0.0,few clouds
531,531,Svetlogorsk,RU,2020-01-05 11:21:40,53.14,59.15,26.6,73,40,8.95,0.0,0.0,scattered clouds
532,532,Deputatskiy,RU,2020-01-05 11:21:40,69.3,139.9,-14.44,79,6,3.49,0.0,0.0,clear sky
533,533,Bathsheba,BB,2020-01-05 11:21:41,13.22,-59.52,75.2,78,40,6.93,0.0,0.0,scattered clouds
534,534,Dolni Bousov,CZ,2020-01-05 11:21:41,50.44,15.13,41.0,64,20,8.05,0.0,0.0,few clouds
535,535,Hofn,IS,2020-01-05 11:21:41,64.25,-15.21,43.77,66,63,38.79,0.0,0.5,light rain
536,536,Yantal,RU,2020-01-05 11:21:42,56.85,105.25,5.65,94,46,5.5,0.0,0.0,scattered clouds
537,537,Takoradi,GH,2020-01-05 11:21:42,4.89,-1.75,87.53,25,54,6.93,0.0,0.0,broken clouds
538,538,Saint-Felicien,CA,2020-01-05 11:21:42,48.65,-72.45,12.0,72,90,21.92,0.0,0.0,light snow
539,539,Broome,GB,2020-01-05 11:21:42,52.47,1.45,46.4,81,75,8.05,0.0,0.0,broken clouds
540,540,Altamira,BR,2020-01-05 11:21:43,-3.2,-52.21,75.2,94,75,3.36,0.0,0.0,broken clouds
541,541,Gilgit,PK,2020-01-05 11:21:43,35.92,74.31,4.93,62,52,4.52,0.0,0.0,broken clouds
542,542,Myre,SE,2020-01-05 11:21:43,62.25,17.37,30.99,92,100,2.24,0.0,0.0,overcast clouds
543,543,Ferme-Neuve,CA,2020-01-05 11:21:43,46.7,-75.45,11.89,86,99,6.93,0.0,0.0,overcast clouds
544,544,Akcaabat,TR,2020-01-05 11:21:43,41.02,39.57,50.0,76,40,4.7,0.0,0.0,scattered clouds
545,545,Longyearbyen,NO,2020-01-05 11:21:44,78.22,15.63,-0.4,77,20,1.12,0.0,0.0,few clouds
546,546,Coquimbo,CL,2020-01-05 11:20:19,-29.95,-71.34,59.0,100,90,9.17,0.0,0.0,drizzle
547,547,Moshenskoye,RU,2020-01-05 11:21:44,58.52,34.59,29.3,93,93,8.75,0.31,0.0,light snow
548,548,Oistins,BB,2020-01-05 11:21:45,13.07,-59.53,75.2,78,40,6.93,0.0,0.0,scattered clouds
549,549,Naliya,IN,2020-01-05 11:21:45,23.26,68.83,76.33,30,0,7.38,0.0,0.0,clear sky
550,550,Padang,ID,2020-01-05 11:21:46,-0.92,100.36,71.49,95,83,1.32,0.0,1.44,light rain
551,551,Ourossogui,SN,2020-01-05 11:21:46,15.61,-13.32,75.2,19,0,6.93,0.0,0.0,dust
552,552,Marion,US,2020-01-05 11:21:46,35.21,-90.2,34.0,87,1,5.82,0.0,0.0,clear sky
553,553,Khuzhir,RU,2020-01-05 11:21:47,53.19,107.35,24.06,88,93,6.76,0.0,0.0,overcast clouds
554,554,Chernyshkovskiy,RU,2020-01-05 11:21:47,48.42,42.23,35.74,75,49,7.92,0.0,0.0,scattered clouds
555,555,Xiaoweizhai,CN,2020-01-05 11:21:47,26.23,107.51,57.58,95,100,8.72,0.0,0.13,light rain
556,556,Karratha,AU,2020-01-05 11:21:48,-20.74,116.85,85.28,72,95,17.13,0.0,0.63,light rain
557,557,Kytmanovo,RU,2020-01-05 11:21:48,53.46,85.45,23.59,87,100,6.69,0.0,0.0,overcast clouds
558,558,Nabire,ID,2020-01-05 11:21:48,-3.36,135.5,75.0,95,75,1.32,0.0,0.0,broken clouds
559,559,Oroville,US,2020-01-05 11:21:48,39.51,-121.56,46.4,87,40,5.82,0.0,0.0,mist
560,560,Durango,MX,2020-01-05 11:21:49,24.02,-104.67,36.0,85,5,1.3,0.0,0.0,clear sky
561,561,Iqaluit,CA,2020-01-05 11:21:49,63.75,-68.52,-32.01,66,20,13.87,0.0,0.0,few clouds
562,562,Westport,US,2020-01-05 11:21:49,41.14,-73.36,39.2,59,90,13.87,0.0,0.0,overcast clouds
563,563,Bimbo,CF,2020-01-05 11:21:50,4.33,18.53,80.6,28,17,4.7,0.0,0.0,haze
564,564,Rio Gallegos,AR,2020-01-05 11:21:50,-51.62,-69.22,53.6,54,40,11.41,0.0,0.0,scattered clouds
565,565,Roebourne,AU,2020-01-05 11:21:50,-20.77,117.15,85.53,59,84,14.18,0.0,0.0,broken clouds
566,566,Reshetylivka,UA,2020-01-05 11:21:50,49.56,34.08,34.61,85,100,5.7,0.0,0.0,overcast clouds
